id,date,user_username,content,content_translation,image_description,extended_text,retweet_count,reply_count,like_count,quote_count,impression_count,topic,negative_score,neutral_score,positive_score,x,y
2881,2023-05-20,marc96518909,"😂😂😂😂 gracias Ricard x poner a su sitio a este tipo ya se está haciendo un odiador x nada, o será q se quiere hacer famoso y trabajar para la central lechera https://t.co/xv7ccu60TH","😂😂😂😂 thanks Ricard x put this guy on his site he is already becoming a hater x nothing, or is it that he wants to become famous and work for the dairy farm https://t.co/xv7ccu60TH",,"😂😂😂😂 thanks Ricard x put this guy on his site he is already becoming a hater x nothing, or is it that he wants to become famous and work for the dairy farm https://t.co/xv7ccu60TH",0.0,1.0,3.0,0.0,2670.0,2,0.6661074757575989,0.29015615582466125,0.04373640939593315,4.0116854,10.404601
2882,2023-05-20,ABC_Estilo,"Ya sabemos de qué marca es el vestido de Leonor en su graduación, una pequeña firma asturiana y artesanal https://t.co/6HOAdkllds","We already know what brand Leonor's dress is for at her graduation, a small Asturian and artisanal firm https://t.co/6HOAdkllds",,"We already know what brand Leonor's dress is for at her graduation, a small Asturian and artisanal firm https://t.co/6HOAdkllds",0.0,0.0,0.0,0.0,55.0,-1,0.0048238905146718025,0.7013363838195801,0.2938397526741028,11.563705,6.104952
2883,2023-05-20,lorenaferrol,MEXICANOS REACCIONAN POR PRIMERA VEZ A LA FABADA ASTURIANA https://t.co/z1X92ON3dG a través de @YouTube,MEXICANS REACT FOR THE FIRST TIME TO ASTURIAN FABADA https://t.co/z1X92ON3dG via @YouTube,,MEXICANS REACT FOR THE FIRST TIME TO ASTURIAN FABADA https://t.co/z1X92ON3dG via @YouTube,0.0,0.0,0.0,0.0,11.0,0,0.00855974666774273,0.8523221015930176,0.13911810517311096,7.30123,7.753196
2884,2023-05-20,vic_grafico,"¡Orgullosos de  nuestra colaboración con la firma asturiana de ropa de mujer CYRANA! Hemos tenido el honor de trabajar junto a ellos para embellecer las fachadas de sus locales de Oviedo y Santander

#CYRANA #ModaFemenina #DiseñoDeFachadas #ColaboraciónCreativa https://t.co/OKEJlUxTK2","Proud of our collaboration with the Asturian women's clothing brand CYRANA! We have had the honor of working with them to embellish the facades of their premises in Oviedo and Santander

#CYRANA #ModaFemenina #DiseñoDeFachadas #ColaboraciónCreativa https://t.co/OKEJlUxTK2",,"Proud of our collaboration with the Asturian women's clothing brand CYRANA! We have had the honor of working with them to embellish the facades of their premises in Oviedo and Santander

#CYRANA #ModaFemenina #DiseñoDeFachadas #ColaboraciónCreativa https://t.co/OKEJlUxTK2",0.0,0.0,0.0,0.0,19.0,-1,0.00224618474021554,0.019332895055413246,0.9784209132194519,11.443212,6.212352
2885,2023-05-20,oporremo,Consejo del día: No hagáis planes si habéis comido fabada asturiana 🤡,Tip of the day: Don't make plans if you've eaten Asturian fabada 🤡,,Tip of the day: Don't make plans if you've eaten Asturian fabada 🤡,0.0,5.0,8.0,0.0,1936.0,0,0.5498327612876892,0.3854052424430847,0.06476198136806488,7.3411574,7.810835
2886,2023-05-20,annagbp,"Si el malagueño n viene a Asturias..la asturiana se va a Málaga, así de repente, nos cantamos en horas @pabloalboran , gracias a tods los q me habéis ayudado a q esto fuera posible @JonathanRM94 @AsunVillanueva2 @yrodrgom @MartiAlbiach y los q están con ellos💫💫🎶🎶😘😘😘embarco","If the man from Malaga doesn't come to Asturias... the Asturian one goes to Malaga, so suddenly, we sing in hours @pabloalboran, thanks to all of you who have helped me make this possible @JonathanRM94 @AsunVillanueva2 @yrodrgom @MartiAlbiach and those who are with them 💫💫🎶🎶😘😘😘 I embark",,"If the man from Malaga doesn't come to Asturias... the Asturian one goes to Malaga, so suddenly, we sing in hours @pabloalboran, thanks to all of you who have helped me make this possible @JonathanRM94 @AsunVillanueva2 @yrodrgom @MartiAlbiach and those who are with them 💫💫🎶🎶😘😘😘 I embark",0.0,1.0,7.0,0.0,337.0,10,0.006033055949956179,0.1170259490609169,0.8769410252571106,12.138325,5.5674105
2887,2023-05-20,consumidorglob,"🥪 De calamares, pastrami, con esencia asturiana o hasta caviar: estos son los mejores bocatas de la capital https://t.co/eLT5KC9rxY","🥪 Squid, pastrami, with Asturian essence or even caviar: these are the best sandwiches in the capital https://t.co/eLT5KC9rxY",,"🥪 Squid, pastrami, with Asturian essence or even caviar: these are the best sandwiches in the capital https://t.co/eLT5KC9rxY",0.0,0.0,0.0,0.0,17.0,0,0.0017264756606891751,0.0297229140996933,0.9685506224632263,7.844282,8.017223
2888,2023-05-20,OrtopediasC,SOCIEDAD ASTURIANA DE CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA https://t.co/hUzbhlnOGW,ASTURIAN SOCIETY OF ORTHOPEDIC SURGERY AND TRAUMATOLOGY https://t.co/hUzbhlnOGW,,ASTURIAN SOCIETY OF ORTHOPEDIC SURGERY AND TRAUMATOLOGY https://t.co/hUzbhlnOGW,0.0,0.0,0.0,0.0,0.0,-1,0.06771708279848099,0.8567942976951599,0.0754886195063591,12.760052,5.5095186
2889,2023-05-20,claramaria2019,"#AgropopularOviedo Buenos días desde don benito 15 grados 
,La respuesta ternera asturiana 
Saludos 🖖","#AgropopularOviedo Good morning from Don Benito 15 degrees 
, The answer is Asturian veal 
Regards 🖖",,"#AgropopularOviedo Good morning from Don Benito 15 degrees 
, The answer is Asturian veal 
Regards 🖖",0.0,0.0,0.0,0.0,27.0,-1,0.006924162618815899,0.29582491517066956,0.6972509622573853,9.740805,7.3212395
2890,2023-05-20,ruizjordi,"Mutua Madrileña, propietaria del palacio de la antigua Real Compañía Asturiana de Minas, restaurará el inmueble y lo convertirá en un centro cultural. 👏🏻👏🏻

La antigua sede de la Real Compañía Asturiana de Minas albergará un centro de exposiciones https://t.co/OTPigwsB4L","Mutua Madrileña, owner of the palace of the former Royal Asturian Mining Company, will restore the building and turn it into a cultural center. 👏🏻👏🏻

The former headquarters of the Royal Asturian Mining Company will house an exhibition center https://t.co/OTPigwsB4L",,"Mutua Madrileña, owner of the palace of the former Royal Asturian Mining Company, will restore the building and turn it into a cultural center. 👏🏻👏🏻

The former headquarters of the Royal Asturian Mining Company will house an exhibition center https://t.co/OTPigwsB4L",0.0,0.0,1.0,0.0,60.0,-1,0.0029346325900405645,0.14229820668697357,0.8547671437263489,14.004613,7.4572825
2891,2023-05-20,nortes_me,664 millones de euros públicos para financiar conciertos con la educación privada asturiana https://t.co/MyKYD6IoGA a través de @nortes_me #Asturias #diarioNortes,664 million public euros to finance concerts with Asturian private education https://t.co/MyKYD6IoGA through @nortes_me #Asturias #diarioNortes,,664 million public euros to finance concerts with Asturian private education https://t.co/MyKYD6IoGA through @nortes_me #Asturias #diarioNortes,4.0,0.0,2.0,0.0,289.0,-1,0.008806816302239895,0.9180545806884766,0.07313860207796097,12.337375,3.5531096
2892,2023-05-20,Juliofru,"Muy buena noticia: la sede de la Real Compañía Asturiana de Minas, hoy vacía, será un centro cultural. 
El edificio ha ganado mucho, además, con la reforma del entorno. https://t.co/XoMFU3UQNE","Very good news: the headquarters of the Royal Asturian Mining Company, now empty, will be a cultural center. 
The building has also gained a lot, with the reform of the environment. https://t.co/XoMFU3UQNE",,"Very good news: the headquarters of the Royal Asturian Mining Company, now empty, will be a cultural center. 
The building has also gained a lot, with the reform of the environment. https://t.co/XoMFU3UQNE",1.0,1.0,19.0,0.0,1357.0,-1,0.002177638467401266,0.02615363895893097,0.9716686606407166,13.99697,7.4558206
2893,2023-05-20,GrupoElGaitero,"Los platos de cuchara son para todos los meses del año. ¡Y más aún si no hay que cocinarlos!

🥣 Nuestra fabada gourmet está hecha con faba asturiana IGP y compango asturiano. ¡ES-PEC-TA-CU-LAR!

👉 Puedes comprarla en nuestra tienda online.

@alimentosastur https://t.co/1q3nDmrsLp","Scoop plates are suitable for every month of the year. And even more so if you don't have to cook them!

🥣 Our gourmet fabada is made with Asturian IGP faba and Asturian company. IT'S-PEC-TA-CULAR!

👉 You can buy it in our online store.

@alimentosastur https://t.co/1q3nDmrsLp",,"Scoop plates are suitable for every month of the year. And even more so if you don't have to cook them!

🥣 Our gourmet fabada is made with Asturian IGP faba and Asturian company. IT'S-PEC-TA-CULAR!

👉 You can buy it in our online store.

@alimentosastur https://t.co/1q3nDmrsLp",0.0,0.0,3.0,0.0,107.0,0,0.00408560736104846,0.09854740649461746,0.897367000579834,7.3949904,7.8606186
2894,2023-05-20,TablasCampillin,Hamburguesa de vacuno mayor de Ternera Asturiana con patatas fritas y queso asturiano 😋😋😋😋😋 https://t.co/e4LmBnsLhb,Older beef burger from Asturian veal with French fries and Asturian cheese 😋😋😋😋😋 https://t.co/e4LmBnsLhb,,Older beef burger from Asturian veal with French fries and Asturian cheese 😋😋😋😋😋 https://t.co/e4LmBnsLhb,0.0,2.0,8.0,0.0,1057.0,0,0.0018948374781757593,0.059980642050504684,0.9381244778633118,7.8639307,8.1616955
2895,2023-05-20,CHOLLOS_RBJ2,"¡Haz realidad el sueño de tu pequeña princesa con Ariel! 🧜‍♀️✨

Obtén enlace de compra  👉https://t.co/bJ1nFm9Emx

 📈 #AgropopularOviedo #tcms8 #FelizSabado #SVGala12  Melilla IGP Ternera Asturiana Tavares Facundo  Ayuso https://t.co/auHK9CRw9g","Make your little princess's dream come true with Ariel! 🧜‍♀️✨

Get purchase link 👉 https://t.co/bJ1nFm9Emx

 📈 #AgropopularOviedo #tcms8 #FelizSabado #SVGala12 Melilla IGP Asturian Beef Tavares Facundo Ayuso https://t.co/auHK9CRw9g",,"Make your little princess's dream come true with Ariel! 🧜‍♀️✨

Get purchase link 👉 https://t.co/bJ1nFm9Emx

 📈 #AgropopularOviedo #tcms8 #FelizSabado #SVGala12 Melilla IGP Asturian Beef Tavares Facundo Ayuso https://t.co/auHK9CRw9g",0.0,0.0,0.0,0.0,38.0,0,0.003625442972406745,0.15422911942005157,0.8421454429626465,8.03282,8.376934
2896,2023-05-20,DipEuro,Otra clienta satisfecha con la Central Lechera Asturiana https://t.co/Kr1xtQp4L0,Another satisfied customer with the Asturiana Milk Plant https://t.co/Kr1xtQp4L0,,Another satisfied customer with the Asturiana Milk Plant https://t.co/Kr1xtQp4L0,0.0,0.0,0.0,0.0,57.0,6,0.0025046064984053373,0.04046405106782913,0.9570313096046448,5.7194414,10.29459
2897,2023-05-20,MiGu3L83,"Don @JackGrealish poniendo a la central lechera en su sitio, jugón. https://t.co/c35yudWMb3","Don @JackGrealish putting the milk plant in its place, jugón. https://t.co/c35yudWMb3",,"Don @JackGrealish putting the milk plant in its place, jugón. https://t.co/c35yudWMb3",0.0,0.0,4.0,0.0,591.0,2,0.04977872595191002,0.9024754166603088,0.04774590954184532,4.777614,10.4688225
2898,2023-05-20,CHOLLOS_RBJ2,"No más escapes con Dodot Activity Pants.

Obtén enlace de compra  👉https://t.co/kWvoalsM7s

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12  Melilla Tavares IGP Ternera Asturiana Ayuso https://t.co/5CZzvtXZIe","No more escaping with Dodot Activity Pants.

Get purchase link 👉 https://t.co/kWvoalsM7s

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12 Melilla Tavares IGP Ayuso Asturian Beef https://t.co/5CZzvtXZIe",,"No more escaping with Dodot Activity Pants.

Get purchase link 👉 https://t.co/kWvoalsM7s

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12 Melilla Tavares IGP Ayuso Asturian Beef https://t.co/5CZzvtXZIe",0.0,0.0,0.0,0.0,34.0,0,0.04694920778274536,0.8361340761184692,0.11691676080226898,7.9714413,8.169954
2899,2023-05-20,AsturiasLaica,664 millones de euros públicos para financiar conciertos con la educación privada asturiana https://t.co/81FRsCBybX a través de @nortes_me,664 million public euros to finance concerts with Asturian private education https://t.co/81FRsCBybX through @nortes_me,,664 million public euros to finance concerts with Asturian private education https://t.co/81FRsCBybX through @nortes_me,5.0,0.0,6.0,0.0,476.0,-1,0.013239134103059769,0.9348142743110657,0.051946595311164856,12.339388,3.5209887
2900,2023-05-20,CHOLLOS_RBJ2,"""¡Consigue tus MTNG Bigger-X al mejor precio en Amazon ahora!"" 🔥

Obtén enlace de compra  👉https://t.co/AQgwWAHMmG

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12  Melilla Ternera Asturiana Tavares Ayuso https://t.co/7S0GO4BsTf","“Get your Bigger-X MTNG at the best price on Amazon now!” 🔥

Get purchase link 👉 https://t.co/AQgwWAHMmG

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12 Melilla Asturian Beef Tavares Ayuso https://t.co/7S0GO4BsTf",,"“Get your Bigger-X MTNG at the best price on Amazon now!” 🔥

Get purchase link 👉 https://t.co/AQgwWAHMmG

 📈 #AgropopularOviedo #FelizSábado #TCMS8 #SVGala12 Melilla Asturian Beef Tavares Ayuso https://t.co/7S0GO4BsTf",0.0,0.0,0.0,0.0,34.0,0,0.0043576061725616455,0.23794226348400116,0.7577001452445984,7.9983935,8.387187
2901,2023-05-20,xandrufernandez,"Tengo una pregunta seria pa la @FSA_PSOE y @AdrianBarbon. Lo que se recueye nel programa electoral de facer voluntaria l'asignatura de llingua asturiana na ESO, igual qu'en Primaria, ¿cómo casa colo previsto nel RD 217/2022? Nun veo l'encaxe normativu (anque seguro que lu hai).","I have a serious question for @FSA_PSOE and @AdrianBarbon. What is collected in the electoral program of making voluntary the subject of Asturian language in ESO, just like in Primary, how will it be expected in RD 2017/2022? I don't see the regulatory framework (although I'm sure there is).",,"I have a serious question for @FSA_PSOE and @AdrianBarbon. What is collected in the electoral program of making voluntary the subject of Asturian language in ESO, just like in Primary, how will it be expected in RD 2017/2022? I don't see the regulatory framework (although I'm sure there is).",1.0,1.0,16.0,0.0,1227.0,9,0.19111105799674988,0.7876579165458679,0.021231012418866158,10.6271925,4.4607654
2902,2023-05-20,alistures,"Barbón ya cubrió la casilla de sofitu a la Iglesia Católica  ☑️ ⛪📚✝️  664 millones al clasismu y la reacción...
Nesta cuenta puxase por una educación 100% pública, llaica, asturiana y diversa 📚👧🏼🧒🏿👦👧🏿🎒🏫👩🏻‍🏫🧑‍🏫 https://t.co/d37oVzDg0w","Barbón has already covered the box of sofitu to the Catholic Church ☑️ ⛪📚✝️ 664 million to classismu and the reaction...
In this account I would push for a 100% public, secular, Asturian and diverse education 📚👧🏼🧒🏿👦👧🏿🎒🏫👩🏻‍🏫🧑‍🏫 https://t.co/d37oVzDg0w",,"Barbón has already covered the box of sofitu to the Catholic Church ☑️ ⛪📚✝️ 664 million to classismu and the reaction...
In this account I would push for a 100% public, secular, Asturian and diverse education 📚👧🏼🧒🏿👦👧🏿🎒🏫👩🏻‍🏫🧑‍🏫 https://t.co/d37oVzDg0w",0.0,0.0,2.0,0.0,49.0,13,0.025929242372512817,0.8575820922851562,0.11648872494697571,12.780831,3.5796406
2903,2023-05-20,elcomerciodigit,"#NuestroCampo | Mientras la huerta asturiana languidece y la agricultura marca mínimos en su aportación al PIB regional, proyectos como Rural Eco Lab apuestan por la tierra y apuntan a la oportunidad perdida https://t.co/KbbwUIO63J","#NuestroCampo | While the Asturian garden is languishing and agriculture is at a minimum in its contribution to regional GDP, projects such as Rural Eco Lab are betting on land and pointing to the lost opportunity https://t.co/KbbwUIO63J",,"#NuestroCampo | While the Asturian garden is languishing and agriculture is at a minimum in its contribution to regional GDP, projects such as Rural Eco Lab are betting on land and pointing to the lost opportunity https://t.co/KbbwUIO63J",1.0,2.0,1.0,0.0,2824.0,-1,0.6106311082839966,0.3685314357280731,0.020837465301156044,10.392596,2.9390867
2904,2023-05-20,nortes_me,664 millones de euros públicos para financiar conciertos con la educación privada asturiana https://t.co/MyKYD6IoGA a través de @nortes_me #Asturias #diarioNortes #Nortes,664 million public euros to finance concerts with Asturian private education https://t.co/MyKYD6IoGA through @nortes_me #Asturias #diarioNortes #Nortes,,664 million public euros to finance concerts with Asturian private education https://t.co/MyKYD6IoGA through @nortes_me #Asturias #diarioNortes #Nortes,3.0,0.0,2.0,1.0,1213.0,-1,0.00799244549125433,0.904362142086029,0.08764538168907166,12.346257,3.5711143
2905,2023-05-20,Msepa_Asturias,664 millones de euros públicos para financiar conciertos con la educación privada asturiana https://t.co/OKF0Caik5t a través de @nortes_me,664 million public euros to finance concerts with Asturian private education https://t.co/OKF0Caik5t through @nortes_me,,664 million public euros to finance concerts with Asturian private education https://t.co/OKF0Caik5t through @nortes_me,5.0,0.0,4.0,3.0,1194.0,-1,0.013239134103059769,0.9348142743110657,0.051946595311164856,12.340718,3.5254512
2906,2023-05-20,TurismoAsturias,"Descuentos, actividades exclusivas, sorteos... ¿Conoces las ventajas del @ClubCulturaPA? Solicita tu tarjeta y comienza a disfrutar de la cultura asturiana al mejor precio.
👉 https://t.co/eZCPThkRj6 https://t.co/2JmBa1ghbC","Discounts, exclusive activities, raffles... Do you know the advantages of @ClubCulturaPA? Request your card and start enjoying Asturian culture at the best price.
👉 https://t.co/eZCPThkRj6 https://t.co/2JmBa1ghbC",,"Discounts, exclusive activities, raffles... Do you know the advantages of @ClubCulturaPA? Request your card and start enjoying Asturian culture at the best price.
👉 https://t.co/eZCPThkRj6 https://t.co/2JmBa1ghbC",5.0,0.0,13.0,0.0,2471.0,-1,0.002110252855345607,0.04123586043715477,0.956653892993927,6.88141,9.553313
2907,2023-05-20,agropopular,"La respuesta al CONCURSO: ternera asturiana, así es como se llama la Indicación Geográfica Protegida de carne de vacuno asturiana #AgropopularOviedo","The answer to the COMPETITION: Asturian veal, this is what the Protected Geographical Indication of Asturian beef #AgropopularOviedo is called",,"The answer to the COMPETITION: Asturian veal, this is what the Protected Geographical Indication of Asturian beef #AgropopularOviedo is called",0.0,1.0,2.0,0.0,440.0,11,0.02280457876622677,0.8839075565338135,0.09328780323266983,11.53547,7.806862
2908,2023-05-20,PerritaEsther,"Entre las conclusiones de Fapas se indica que la captura, marcaje y seguimiento de lobos podría ser en realidad, ""un proyecto ideado maquiavélicamente desde la Administración Asturiana para matar lobos y aprovechar oportunidades políticas"". https://t.co/jaKJ7me0zb","Among the conclusions of Fapas, it is indicated that the capture, marking and monitoring of wolves could in reality be “a project devised by the Asturian Administration to kill wolves and take advantage of political opportunities”. https://t.co/jaKJ7me0zb",,"Among the conclusions of Fapas, it is indicated that the capture, marking and monitoring of wolves could in reality be “a project devised by the Asturian Administration to kill wolves and take advantage of political opportunities”. https://t.co/jaKJ7me0zb",0.0,0.0,0.0,0.0,19.0,-1,0.29709121584892273,0.6828312277793884,0.020077578723430634,9.39587,2.776202
2909,2023-05-20,COPEAsturias,"🚜 La ganadera asturiana Rocío Díaz habla en @agropopular de la tractorada que tuvo lugar esta semana por la calles de #Oviedo.

#AgropopularOviedo https://t.co/DGvx6F2bTk","🚜 The Asturian rancher Rocío Díaz talks at @agropopular about the tractor drive that took place this week on the streets of #Oviedo.

#AgropopularOviedo https://t.co/DGvx6F2bTk",,"🚜 The Asturian rancher Rocío Díaz talks at @agropopular about the tractor drive that took place this week on the streets of #Oviedo.

#AgropopularOviedo https://t.co/DGvx6F2bTk",1.0,0.0,5.0,0.0,568.0,-1,0.011213226243853569,0.9545264840126038,0.034260187298059464,11.879199,7.165552
2910,2023-05-20,runncrshigh,llevo 1 tiempo viendo tiktoks de una chavala y siempre era como dios q maja y ahora m he enterao de que es asturiana vive en asturias... perdió la magia saber q es una persona real,I've been watching TikToks about a girl for a while and it was always like God that Maja and now I've found out that she's an Asturian she lives in Asturias... she lost the magic to know that she's a real person,,I've been watching TikToks about a girl for a while and it was always like God that Maja and now I've found out that she's an Asturian she lives in Asturias... she lost the magic to know that she's a real person,0.0,0.0,1.0,0.0,60.0,10,0.36375942826271057,0.5106151700019836,0.1256253719329834,12.428293,5.525718
2911,2023-05-20,MAdeDiosM,"#AgropopularOviedo
Hoy la respuesta es: Indicación Geográfica Protegida Ternera Asturiana
Buenos días desde https://t.co/GWZW4RE6dw","#AgropopularOviedo
Today the answer is: Protected Geographical Indication: Asturian Ternera
Good morning from https://t.co/GWZW4RE6dw",,"#AgropopularOviedo
Today the answer is: Protected Geographical Indication: Asturian Ternera
Good morning from https://t.co/GWZW4RE6dw",0.0,0.0,1.0,0.0,79.0,-1,0.005213999655097723,0.5709679126739502,0.42381805181503296,9.744402,7.3392334
2912,2023-05-20,nortes_me,La Xunta de Galicia entra en las renovables mientras un fondo británico se queda la asturiana Windar https://t.co/EXBbX6gZhB a través de @nortes_me por @DiegoDazAlonso1 #Asturias #diarioNortes,The Xunta de Galicia enters into renewables while a British fund stays the Asturian fund Windar https://t.co/EXBbX6gZhB through @nortes_me by @DiegoDazAlonso1 #Asturias #diarioNortes,,The Xunta de Galicia enters into renewables while a British fund stays the Asturian fund Windar https://t.co/EXBbX6gZhB through @nortes_me by @DiegoDazAlonso1 #Asturias #diarioNortes,5.0,0.0,8.0,0.0,516.0,-1,0.008892673999071121,0.9409140348434448,0.050193287432193756,12.174889,4.2796135
2913,2023-05-20,abueno34,"Buenos días @agropopular , bajada de temperatura en Albacete, pero tiempo agradable, muy poca lluvia... Un abrazo a mi admirado y querido @jramoresAlcalde ... Hoy la respuesta al concurso es Ternera Asturiana  #AgropopularOviedo","Good morning @agropopular, temperature drop in Albacete, but nice weather, very little rain... A hug to my admired and dear @jramoresAlcalde... Today the answer to the competition is Ternera Asturiana #AgropopularOviedo",,"Good morning @agropopular, temperature drop in Albacete, but nice weather, very little rain... A hug to my admired and dear @jramoresAlcalde... Today the answer to the competition is Ternera Asturiana #AgropopularOviedo",1.0,0.0,1.0,0.0,205.0,-1,0.0037846234627068043,0.05309755355119705,0.9431178569793701,9.749154,7.335893
2914,2023-05-20,fergserrano,"#AgropopularOviedo IGP Ternera Asturiana es la respuesta, buenos días","#AgropopularOviedo IGP Ternera Asturiana is the answer, good morning",,"#AgropopularOviedo IGP Ternera Asturiana is the answer, good morning",0.0,0.0,0.0,0.0,24.0,-1,0.004957930184900761,0.1610599309206009,0.8339821696281433,9.747706,7.3190823
2915,2023-05-20,joseatrompeta,Buenos días desde Madrid. La respuesta es IGP Ternera Asturiana #AgropopularOviedo,Good morning from Madrid. The answer is IGP Ternera Asturiana #AgropopularOviedo,,Good morning from Madrid. The answer is IGP Ternera Asturiana #AgropopularOviedo,0.0,0.0,0.0,0.0,42.0,-1,0.0031693882774561644,0.11599568277597427,0.8808349370956421,9.754406,7.3170614
2916,2023-05-22,pepefans2,"el moreno simpatiko haciendo d las suyas....
la central lechera madriasco limpiando al d siempre.
@elchiringuitotv
@deportescope
@SERDeportivos
gran estandarte este vinicius para un ekipo q apesta sobre todo por los medios ""nacionales https://t.co/FhO9zmKOr0","The dark sympathizer doing his thing...
The Madriasco dairy farm cleaning as usual.
@elchiringuitotv
@deportescope
@SERDeportivos
Great banner this Vinicius for a team that stinks mostly because of the “national” media https://t.co/FhO9zmKOr0",,"The dark sympathizer doing his thing...
The Madriasco dairy farm cleaning as usual.
@elchiringuitotv
@deportescope
@SERDeportivos
Great banner this Vinicius for a team that stinks mostly because of the “national” media https://t.co/FhO9zmKOr0",0.0,0.0,0.0,0.0,19.0,4,0.40114814043045044,0.5089080333709717,0.08994381129741669,3.645914,9.167894
2917,2023-05-22,Vicentealop,"Si taparon,defendieron y blanquearon la paliza de Pepe a Casquero,si hicieron víctima a Valverde y culpable a Baena,esto del racismo a Vinicius es pan comido para ellos,la central lechera es la mayor basura que tenemos que soportar en este pais, mamar bien perros.","If they covered up, defended and whitewashed Pepe's beating of Casquero, if they made Valverde a victim and Baena guilty, this racism against Vinicius is a piece of cake for them, the dairy farm is the biggest garbage we have to endure in this country, to suck dogs well.",,"If they covered up, defended and whitewashed Pepe's beating of Casquero, if they made Valverde a victim and Baena guilty, this racism against Vinicius is a piece of cake for them, the dairy farm is the biggest garbage we have to endure in this country, to suck dogs well.",2.0,1.0,8.0,0.0,51.0,4,0.9294790625572205,0.06505905091762543,0.005461864173412323,3.5026925,9.193416
2918,2023-05-22,HMetalBrigade,"Noche de reencuentros la que reunió en la Sala Acapulco de #Gijón a una banda en búsqueda de su camino como Burnt To Death junto a dos instituciones de la escena asturiana como @SoldierBand y @LOB_Official.
@FactoryRock1 
https://t.co/9Gc8oJwBDk","Night of reunions that brought together in the Acapulco Room of #Gijón a band in search of their path such as Burnt To Death together with two institutions from the Asturian scene such as @SoldierBand and @LOB_Official.
@FactoryRock1 
https://t.co/9Gc8oJwBDk",,"Night of reunions that brought together in the Acapulco Room of #Gijón a band in search of their path such as Burnt To Death together with two institutions from the Asturian scene such as @SoldierBand and @LOB_Official.
@FactoryRock1 
https://t.co/9Gc8oJwBDk",0.0,0.0,0.0,0.0,25.0,1,0.010898986831307411,0.8814232349395752,0.10767776519060135,9.402452,6.548896
2919,2023-05-22,NaanoVCF,Con todo el revuelo que está montando la maquinaria de la central lechera están consiguiendo que no se hable de la derrota de ayer en Mestalla y de la eliminación de Champions.,"With all the fuss that the machinery of the milk plant is setting up, they are managing to avoid talking about yesterday's defeat in Mestalla and the elimination of the Champions League.",,"With all the fuss that the machinery of the milk plant is setting up, they are managing to avoid talking about yesterday's defeat in Mestalla and the elimination of the Champions League.",0.0,1.0,10.0,0.0,182.0,-1,0.37514838576316833,0.5869461297988892,0.03790547698736191,4.341532,9.985334
2920,2023-05-22,LuismiGlezLopez,Y aquí las comparativas sobre la aportación de cada sector de la economía asturiana al PIB y al empleo en el año 2000 y en el 2021. Elaborados con datos del SADEI. https://t.co/xfDip2YngU,And here are the comparatives on the contribution of each sector of the Asturian economy to GDP and employment in the year 2000 and 2021. Prepared with data from SADEI. https://t.co/xfDip2YngU,,And here are the comparatives on the contribution of each sector of the Asturian economy to GDP and employment in the year 2000 and 2021. Prepared with data from SADEI. https://t.co/xfDip2YngU,0.0,1.0,2.0,0.0,181.0,8,0.010132631286978722,0.8568713068962097,0.13299605250358582,10.692398,2.872775
2921,2023-05-22,DeAcebedo,"#elblogdeacebedo #asturias #mieres #oviedo #gijon #aviles #langreo #lena #aller #siero #orienteasturiano #occidenteasturiano #historia #cultura #lectura. El blog de ""Acebedo"": Una asturiana de hace 7.100 años https://t.co/d58pwTlM4E https://t.co/J3LW68nWDq","#elblogdeacebedo #asturias #mieres #oviedo #gijon #aviles #langreo #lena #aller #siero #orienteasturiano #occidenteasturiano #historia #cultura #lectura. The “Acebedo” blog: An Asturian woman from 7,100 years ago https://t.co/d58pwTlM4E https://t.co/J3LW68nWDq",,"#elblogdeacebedo #asturias #mieres #oviedo #gijon #aviles #langreo #lena #aller #siero #orienteasturiano #occidenteasturiano #historia #cultura #lectura. The “Acebedo” blog: An Asturian woman from 7,100 years ago https://t.co/d58pwTlM4E https://t.co/J3LW68nWDq",1.0,0.0,1.0,0.0,13.0,-1,0.011403963901102543,0.9217267036437988,0.06686938554048538,12.463209,6.1017447
2922,2023-05-22,_Ampea_,"🌸 Ayer nos unimos con entusiasmo a las más de 3.000 participantes de la Carrera de la Mujer Central Lechera Asturiana en Vitoria-Gasteiz.  Con las camisetas de color rosa, símbolo de la lucha contra el cáncer de mama, las participantes recorrieron 5,5 km. ¡Enhorabuena a todas¡ https://t.co/RCAI8xr6P5","🌸 Yesterday we enthusiastically joined the more than 3,000 participants of the Central Asturiana Dairy Women's Race in Vitoria-Gasteiz. Wearing the pink t-shirts, a symbol of the fight against breast cancer, the participants traveled 5.5 km. Congratulations to all of you! https://t.co/RCAI8xr6P5",,"🌸 Yesterday we enthusiastically joined the more than 3,000 participants of the Central Asturiana Dairy Women's Race in Vitoria-Gasteiz. Wearing the pink t-shirts, a symbol of the fight against breast cancer, the participants traveled 5.5 km. Congratulations to all of you! https://t.co/RCAI8xr6P5",0.0,0.0,0.0,0.0,5.0,15,0.0015953050460666418,0.029060373082756996,0.9693443179130554,6.9711823,6.5439634
